Frame Rate:,29.9700000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
11974,00:06:39.533,0.8276739356178608,0.26658878504672895,1.1334890965732087,1.0829439252336448
11975,00:06:39.566,0.9396936656282451,0.2521028037383178,1.3058411214953272,1.2611370716510903
11976,00:06:39.600,1.0516484942886812,0.5230529595015576,1.3047897196261682,1.3271028037383177
11977,00:06:39.633,1.089460020768432,0.5632788161993769,1.3161993769470406,1.3889018691588786
11978,00:06:39.666,0.9785436137071651,0.5492990654205607,1.1493380062305296,1.236993769470405
11979,00:06:39.700,0.021495327102803736,0.010514018691588784,0.021105919003115266,0.032866043613707166
11980,00:06:39.733,1.0457943925233646,0.4632398753894081,1.3306464174454828,1.3434968847352025
11981,00:06:39.766,1.3886682242990656,0.5916666666666667,1.7698208722741433,1.8045171339563864
11982,00:06:39.800,1.3980789200415369,0.45128504672897196,1.8625778816199376,1.8803738317757008
11983,00:06:39.833,1.5161344755970922,0.5197819314641745,2.007827102803738,2.0207943925233645
11984,00:06:39.867,1.4949766355140188,0.38060747663551403,2.046690031152648,2.0576323987538943
11985,00:06:39.900,0.02958203530633437,0.04306853582554517,0.02379283489096573,0.021884735202492213
11986,00:06:39.933,1.494055036344756,0.4753894080996885,1.9755451713395638,2.0312305295950157
11987,00:06:39.967,1.4681334371754933,0.5248442367601246,1.9251168224299064,1.9544392523364487
11988,00:06:40.000,1.5254283489096574,0.8235202492211838,1.8549844236760125,1.8977803738317758
11989,00:06:40.033,1.3150571131879543,0.6559968847352025,1.6688862928348909,1.6202881619937695
11990,00:06:40.067,1.0645379023883697,0.5059190031152648,1.374221183800623,1.3134735202492211
11991,00:06:40.100,0.019613187954309448,0.016082554517133956,0.024766355140186914,0.017990654205607477
11992,00:06:40.133,0.9492211838006229,0.5495716510903427,1.1552959501557631,1.1427959501557632
11993,00:06:40.167,1.3088265835929387,0.7509345794392523,1.6024143302180685,1.5731308411214953
11994,00:06:40.200,1.571313603322949,0.5857476635514018,2.084657320872274,2.043535825545171
11995,00:06:40.234,1.807191069574247,0.7472352024922119,2.3556853582554518,2.3186526479750778
11996,00:06:40.267,1.950298546209761,1.0273753894080997,2.418029595015576,2.4054906542056074
11997,00:06:40.300,0.02724558670820353,0.023481308411214954,0.0315809968847352,0.026674454828660436
11998,00:06:40.334,1.652258566978193,0.6452881619937695,2.2102414330218068,2.101246105919003
11999,00:06:40.367,1.4830996884735204,0.8793224299065421,1.8005841121495327,1.769392523364486
12000,00:06:40.400,1.1411993769470403,0.6387071651090342,1.4095794392523364,1.3753115264797509
12001,00:06:40.434,1.380438733125649,0.631386292834891,1.7491433021806853,1.7607866043613707
12002,00:06:40.467,1.6286734164070615,0.7977414330218069,2.0097741433021805,2.0785046728971963
12003,00:06:40.501,0.014797507788161995,0.023442367601246107,0.008995327102803739,0.011954828660436137
12004,00:06:40.534,1.459397715472482,0.46292834890965734,1.9713006230529595,1.9439641744548286
12005,00:06:40.567,1.5977154724818277,0.8441588785046729,1.9473130841121495,2.0016744548286605
12006,00:06:40.601,1.4800493250259603,0.727297507788162,1.8702881619937695,1.84256230529595
12007,00:06:40.634,1.4186266874350988,0.8049454828660436,1.7086059190031153,1.742328660436137
12008,00:06:40.667,1.3308800623052959,0.6873442367601246,1.6814252336448599,1.6238707165109034
12009,00:06:40.701,0.03278816199376947,0.025973520249221185,0.030373831775700934,0.042017133956386295
12010,00:06:40.734,1.2181983385254413,0.643886292834891,1.5094626168224299,1.5012461059190032
12011,00:06:40.767,0.890809968847352,0.5494158878504672,1.0640965732087226,1.058917445482866
12012,00:06:40.801,0.9517653167185877,0.5812305295950155,1.128582554517134,1.1454828660436136
12013,00:06:40.834,1.4863707165109037,0.5170171339563863,1.9721573208722742,1.96993769470405
12014,00:06:40.868,1.734423676012461,0.5982476635514019,2.27566199376947,2.329361370716511
12015,00:06:40.901,0.07464953271028038,0.1838785046728972,0.01736760124610592,0.022702492211838007
12016,00:06:40.934,1.5109942886812044,0.7776090342679127,1.8576713395638629,1.897702492211838
12017,00:06:40.968,0.7299584631360333,0.3712227414330218,0.9045171339563863,0.9141355140186916
12018,00:06:41.001,0.6955347871235721,0.17694704049844237,0.9725077881619938,0.9371495327102803
12019,00:06:41.034,0.9149402907580478,0.38691588785046727,1.1710280373831776,1.1868769470404985
12020,00:06:41.068,0.8381490134994808,0.2020638629283489,1.1553348909657322,1.1570482866043614
12021,00:06:41.101,0.005036344755970924,0.001207165109034268,0.006580996884735202,0.007320872274143302
12022,00:06:41.134,0.8340472481827623,0.13255451713395638,1.2114096573208724,1.158177570093458
12023,00:06:41.168,0.9836059190031152,0.23578660436137072,1.3748442367601246,1.3401869158878505
12024,00:06:41.201,1.0011552440290759,0.26779595015576324,1.3876947040498442,1.34797507788162
12025,00:06:41.235,0.5941978193146418,0.2689252336448598,0.7686526479750779,0.7450155763239875
12026,00:06:41.268,0.971858774662513,0.4353971962616822,1.2206386292834892,1.2595404984423677
12027,00:06:41.301,0.01822429906542056,0.04088785046728972,0.006775700934579439,0.007009345794392523
12028,00:06:41.335,1.3483125649013499,0.3796339563862928,1.8376557632398753,1.8276479750778816
12029,00:06:41.368,1.4042185877466251,0.3419392523364486,1.9441978193146416,1.926518691588785
12030,00:06:41.401,1.28041277258567,0.4777258566978193,1.7117601246105918,1.6517523364485982
12031,00:06:41.435,1.0420690550363447,0.43746105919003114,1.3603193146417445,1.3284267912772585
12032,00:06:41.468,0.7925752855659397,0.37118380062305295,1.0108255451713395,0.9957165109034268
12033,00:06:41.502,0.005179127725856697,0.0068925233644859816,0.0051401869158878505,0.0035046728971962616
12034,00:06:41.535,1.065706126687435,0.5938862928348909,1.3049844236760124,1.298247663551402
12035,00:06:41.568,1.2788291796469367,0.6822040498442368,1.5790109034267912,1.575272585669782
12036,00:06:41.602,1.4324506749740396,0.7870716510903427,1.7492601246105919,1.7610202492211837
12037,00:06:41.635,1.4387720664589825,0.6556464174454829,1.8382009345794392,1.822468847352025
12038,00:06:41.668,1.4245976116303218,0.7092679127725857,1.790264797507788,1.7742601246105918
12039,00:06:41.702,0.0019340602284527518,0.0003894080996884735,0.0022196261682242992,0.0031931464174454827
12040,00:06:41.735,1.2689771547248183,0.5190031152647975,1.6597352024922118,1.6281931464174455
12041,00:06:41.768,1.0194574247144341,0.5789330218068536,1.2393302180685357,1.2401090342679129
12042,00:06:41.802,1.1661993769470405,0.5529205607476636,1.482904984423676,1.462772585669782
12043,00:06:41.835,1.7409916926272064,0.7895249221183801,2.2015965732087226,2.231853582554517
12044,00:06:41.869,1.586448598130841,0.6229361370716511,2.0557632398753896,2.080646417445483
12045,00:06:41.902,0.011500519210799585,0.009579439252336449,0.013123052959501558,0.011799065420560747
12046,00:06:41.935,0.9096443406022846,0.44431464174454827,1.143419003115265,1.1411993769470405
12047,00:06:41.969,1.2384215991692626,0.6379283489096573,1.5575155763239876,1.5198208722741433
12048,00:06:42.002,1.3418094496365525,0.5822040498442368,1.7264018691588785,1.716822429906542
12049,00:06:42.035,1.1945353063343718,0.5526090342679127,1.5185358255451713,1.5124610591900312
12050,00:06:42.069,1.0507658359293874,0.5213395638629283,1.3463006230529595,1.2846573208722742
12051,00:06:42.102,0.01523883696780893,0.025856697819314642,0.008878504672897197,0.010981308411214953
12052,00:06:42.135,1.3672767393561784,0.6325934579439252,1.7640965732087228,1.7051401869158878
12053,00:06:42.169,1.7119418483904465,0.7784267912772586,2.1641744548286606,2.1932242990654207
12054,00:06:42.202,1.845301142263759,0.8829828660436138,2.3499221183800625,2.3029984423676013
12055,00:06:42.236,1.5251817237798546,0.7125,1.8728582554517135,1.9901869158878505
12056,00:06:42.269,1.2326583592938734,0.679595015576324,1.4934190031152648,1.524961059190031
12057,00:06:42.302,0.02413032191069574,0.020950155763239876,0.02663551401869159,0.024805295950155765
12058,00:06:42.336,1.0569055036344757,0.7825545171339564,1.2062305295950155,1.181931464174455
12059,00:06:42.369,1.0600597092419521,0.7206386292834891,1.2160825545171339,1.2434579439252336
12060,00:06:42.402,0.8951453790238837,0.5890965732087228,1.0423676012461058,1.0539719626168225
12061,00:06:42.436,1.0308800623052958,0.8932632398753894,1.0801401869158878,1.1192367601246105
12062,00:06:42.469,0.9714693665628245,0.6869158878504673,1.1016355140186915,1.1258566978193147
12063,00:06:42.503,0.008294392523364487,0.014719626168224299,0.002803738317757009,0.007359813084112149
12064,00:06:42.536,1.0110332294911732,0.8411993769470405,1.1080218068535825,1.0838785046728971
12065,00:06:42.569,1.0362149532710279,0.8358644859813084,1.1597741433021806,1.113006230529595
12066,00:06:42.603,1.060436137071651,0.8536993769470405,1.1434579439252337,1.184151090342679
12067,00:06:42.636,1.097559709241952,0.8107866043613707,1.2378894080996885,1.2440031152647975
12068,00:06:42.669,1.2654854620976117,1.14797507788162,1.3320872274143303,1.3163940809968848
12069,00:06:42.703,0.025532191069574245,0.053426791277258565,0.011448598130841122,0.011721183800623054
12070,00:06:42.736,1.1838914849428868,0.9211059190031152,1.3189641744548286,1.3116043613707165
12071,00:06:42.769,1.3477284527518172,1.0443146417445484,1.4773364485981308,1.5215342679127726
12072,00:06:42.803,1.6408229491173414,1.2391355140186915,1.8220794392523365,1.8612538940809968
12073,00:06:42.836,1.7616692627206645,1.2056464174454828,2.015264797507788,2.064096573208723
12074,00:06:42.870,1.7979491173416406,0.8156152647975078,2.299454828660436,2.2787772585669783
12075,00:06:42.903,0.03933021806853582,0.08376168224299066,0.01499221183800623,0.01923676012461059
12076,00:06:42.936,1.9508826583592942,1.0240654205607476,2.404088785046729,2.424493769470405
12077,00:06:42.970,1.9393431983385252,1.1610591900311527,2.36113707165109,2.2958333333333334
12078,00:06:43.003,1.7413551401869158,1.0496884735202492,2.092172897196262,2.0822040498442367
12079,00:06:43.036,1.6399013499480788,1.049260124610592,1.9339563862928348,1.93648753894081
12080,00:06:43.070,1.9320223260643823,0.9585280373831776,2.4207165109034268,2.416822429906542
12081,00:06:43.103,2.012461059190031,0.927531152647975,2.553543613707165,2.5563084112149532
12082,00:06:43.136,0.03529335410176531,0.06448598130841121,0.02106697819314642,0.02032710280373832
12083,00:06:43.170,1.7524143302180686,0.7899143302180686,2.2498831775700934,2.2174454828660437
12084,00:06:43.203,1.4698468328141228,0.8482476635514019,1.8177570093457944,1.7435358255451714
12085,00:06:43.237,1.8444704049844234,1.172741433021807,2.1666666666666665,2.1940031152647976
12086,00:06:43.270,1.749415887850467,0.7785046728971963,2.248676012461059,2.2210669781931465
12087,00:06:43.303,1.6359553478712356,0.9660436137071651,1.9414330218068536,2.0003894080996885
12088,00:06:43.337,0.006970404984423677,0.00397196261682243,0.007554517133956386,0.009384735202492212
12089,00:06:43.370,1.3396417445482864,0.8659267912772586,1.5744158878504673,1.578582554517134
12090,00:06:43.403,1.3066848390446522,0.882126168224299,1.520911214953271,1.5170171339563863
12091,00:06:43.437,1.5221443406022848,0.9725077881619938,1.7756619937694704,1.8182632398753895
12092,00:06:43.470,1.6139537902388372,1.1384345794392523,1.8660436137071652,1.8373831775700935
12093,00:06:43.504,1.3920041536863967,0.8471573208722741,1.6407710280373833,1.6880841121495327
12094,00:06:43.537,0.009319833852544134,0.004400311526479751,0.011409657320872273,0.012149532710280374
12095,00:06:43.570,0.8457165109034269,0.394392523364486,1.0780763239875388,1.0646806853582556
12096,00:06:43.604,0.822157320872274,0.49949376947040497,0.9771417445482866,0.9898364485981308
12097,00:06:43.637,1.1259215991692628,0.7248052959501557,1.311993769470405,1.3409657320872275
12098,00:06:43.670,1.1844755970924197,0.5798676012461059,1.4648753894080997,1.508683800623053
12099,00:06:43.704,1.2122403946002078,0.5931464174454829,1.5353582554517133,1.508216510903427
12100,00:06:43.737,0.02281931464174455,0.03648753894080997,0.014875389408099689,0.017095015576323987
12101,00:06:43.770,1.2216121495327104,0.46888629283489097,1.5998442367601247,1.5961059190031153
12102,00:06:43.804,1.0951973001038422,0.44961059190031155,1.422702492211838,1.413278816199377
12103,00:06:43.837,0.9600597092419522,0.23508566978193146,1.3427180685358255,1.3023753894080996
12104,00:06:43.871,0.7146677050882658,0.17546728971962616,1.0122274143302181,0.9563084112149532
12105,00:06:43.904,0.5715083073727935,0.14014797507788163,0.7866822429906543,0.7876947040498442
12106,00:06:43.937,0.026440809968847356,0.045716510903426794,0.015342679127725857,0.018263239875389407
12107,00:06:43.971,0.8817237798546209,0.15101246105919003,1.256931464174455,1.237227414330218
12108,00:06:44.004,1.2268951194184838,0.2940031152647975,1.6834890965732088,1.7031931464174455
12109,00:06:44.037,1.3368120456905503,0.4579828660436137,1.793146417445483,1.7593068535825545
12110,00:06:44.071,1.284254932502596,0.39832554517133956,1.7411604361370716,1.713278816199377
12111,00:06:44.104,1.0828530633437177,0.34314641744548285,1.4663161993769471,1.4390965732087226
12112,00:06:44.137,0.005347871235721703,0.0016744548286604362,0.00588006230529595,0.008489096573208723
12113,00:06:44.171,0.9706905503634475,0.3630451713395639,1.3174454828660436,1.231580996884735
12114,00:06:44.204,0.9236370716510903,0.33613707165109036,1.2371884735202492,1.1975856697819314
12115,00:06:44.238,0.8676401869158878,0.33376168224299063,1.147196261682243,1.12196261682243
12116,00:06:44.271,2.459553478712357,3.1457554517133954,2.0135903426791275,2.2193146417445484
12117,00:06:44.304,0.7583073727933541,0.21542056074766355,1.0102803738317756,1.0492211838006231
12118,00:06:44.338,0.019080996884735205,0.014875389408099689,0.018146417445482867,0.024221183800623054
12119,00:06:44.371,0.9271287642782969,0.28574766355140185,1.2442367601246105,1.2514018691588784
12120,00:06:44.404,1.108644859813084,0.3532710280373832,1.497429906542056,1.4752336448598131
12121,00:06:44.438,1.0640965732087226,0.4069314641744548,1.3953271028037384,1.3900311526479752
12122,00:06:44.471,0.8573987538940809,0.3402258566978193,1.1352803738317756,1.096690031152648
12123,00:06:44.505,0.698883696780893,0.332398753894081,0.8820872274143302,0.8821651090342679
12124,00:06:44.538,0.006295430944963656,0.00031152647975077883,0.00969626168224299,0.008878504672897197
12125,00:06:44.571,0.9923286604361371,0.2768302180685358,1.344859813084112,1.3552959501557633
12126,00:06:44.605,1.1935488058151609,0.3744158878504673,1.5922118380062305,1.614018691588785
12127,00:06:44.638,1.0561526479750778,0.3408489096573209,1.4068146417445482,1.4207943925233646
12128,00:06:44.671,0.6728842159916927,0.5347741433021806,0.7327492211838006,0.7511292834890966
12129,00:06:44.705,0.8909787123572169,0.42126168224299065,1.109190031152648,1.1424844236760126
12130,00:06:44.738,0.013382658359293873,0.005724299065420561,0.019353582554517135,0.015070093457943926
12131,00:06:44.771,1.13073727933541,0.39789719626168224,1.5082554517133957,1.4860591900311526
12132,00:06:44.805,1.2633566978193145,0.5066978193146418,1.6557632398753894,1.6276090342679128
12133,00:06:44.838,1.221378504672897,0.5129672897196261,1.5917445482866044,1.5594236760124611
12134,00:06:44.872,1.003413811007269,0.40763239875389407,1.3058411214953272,1.2967679127725857
12135,00:06:44.905,0.9294392523364486,0.4380451713395639,1.1709890965732088,1.179283489096573
12136,00:06:44.938,0.012564901349948079,0.016121495327102803,0.010241433021806854,0.01133177570093458
12137,00:06:44.972,1.1909527518172378,0.4435747663551402,1.5596183800623054,1.569665109034268
12138,00:06:45.005,1.362733644859813,0.5852803738317757,1.7704828660436136,1.7324376947040498
12139,00:06:45.038,1.3804776739356177,0.6289719626168224,1.7580996884735203,1.7543613707165109
12140,00:06:45.072,1.0902258566978194,0.46756230529595016,1.4143302180685358,1.388785046728972
12141,00:06:45.105,0.8382268951194186,0.34404205607476634,1.0896806853582555,1.0809579439252337
12142,00:06:45.138,0.033411214953271026,0.07663551401869159,0.010436137071651091,0.013161993769470404
12143,00:06:45.172,0.877972481827622,0.4842679127725857,1.079633956386293,1.0700155763239876
12144,00:06:45.205,0.9026609553478714,0.4332165109034268,1.1186915887850468,1.1560747663551403
12145,00:06:45.239,0.9189382139148495,0.4833722741433022,1.1299844236760124,1.1434579439252337
12146,00:06:45.272,1.0235981308411215,0.7307242990654206,1.1720015576323988,1.1680685358255452
12147,00:06:45.305,0.9367211838006231,0.48399532710280374,1.159929906542056,1.1662383177570093
12148,00:06:45.339,0.004659916926272066,0.0018302180685358254,0.0050623052959501555,0.007087227414330218
12149,00:06:45.372,1.0041017653167186,0.5461448598130841,1.2343068535825545,1.2318535825545172
12150,00:06:45.405,0.9541277258566977,0.4142133956386293,1.215303738317757,1.232866043613707
12151,00:06:45.439,1.1380451713395638,0.5416277258566978,1.4278816199376947,1.4446261682242991
12152,00:06:45.472,1.2984034267912772,0.6046728971962617,1.6524922118380063,1.6380451713395638
12153,00:06:45.506,1.4269859813084114,0.528816199376947,1.8960280373831775,1.856113707165109
12154,00:06:45.539,0.02435098650051921,0.042873831775700935,0.016666666666666666,0.013512461059190031
12155,00:06:45.572,1.4286474558670819,0.5511292834890966,1.8991822429906542,1.8356308411214954
12156,00:06:45.606,1.4886941848390445,0.6945093457943925,1.8929127725856698,1.8786604361370716
12157,00:06:45.639,1.3933930425752854,0.6784267912772586,1.7804906542056074,1.7212616822429907
12158,00:06:45.672,1.0927570093457943,0.6664330218068536,1.3431853582554518,1.268652647975078
12159,00:06:45.706,1.221015057113188,0.49100467289719624,1.5991043613707165,1.572936137071651
12160,00:06:45.739,0.014330218068535823,0.021222741433021806,0.008722741433021807,0.013045171339563863
12161,00:06:45.772,1.6040238836967806,0.5490264797507788,2.1307242990654207,2.132320872274143
12162,00:06:45.806,1.6980919003115265,0.8429127725856698,2.159423676012461,2.0919392523364486
12163,00:06:45.839,1.4111889927310488,0.569158878504673,1.874532710280374,1.7898753894080996
12164,00:06:45.873,0.8587357217030114,0.3846183800623053,1.1059579439252336,1.0856308411214954
12165,00:06:45.906,1.2703011422637591,0.6219626168224299,1.5894859813084112,1.5994548286604362
12166,00:06:45.939,0.012279335410176532,0.0050623052959501555,0.013901869158878505,0.017873831775700934
12167,00:06:45.973,1.352167705088266,0.5861370716510903,1.7549065420560748,1.7154595015576324
12168,00:06:46.006,1.3645768431983385,0.7026090342679128,1.7025311526479752,1.6885903426791278
12169,00:06:46.039,1.299182242990654,0.7656542056074767,1.561993769470405,1.569898753894081
12170,00:06:46.073,1.1055685358255454,0.4149922118380062,1.4468847352024923,1.4548286604361371
12171,00:06:46.106,1.1466251298027,0.8179906542056075,1.3117990654205607,1.3100856697819314
12172,00:06:46.139,0.019872793354101765,0.008294392523364487,0.02453271028037383,0.02679127725856698
12173,00:06:46.173,1.1381879543094497,0.665576323987539,1.3784267912772585,1.3705607476635513
12174,00:06:46.206,1.2065809968847352,0.5700545171339564,1.5478193146417445,1.5018691588785047
12175,00:06:46.240,1.1742990654205607,0.7403816199376947,1.4003115264797508,1.3822040498442367
12176,00:06:46.273,1.2545560747663551,0.6560358255451714,1.5457943925233646,1.5618380062305295
12177,00:06:46.306,1.7936656282450674,0.846183800623053,2.282827102803738,2.2519859813084113
12178,00:06:46.340,0.011734164070612669,0.004283489096573208,0.015848909657320873,0.015070093457943926
12179,00:06:46.373,1.8700545171339564,0.7447040498442368,2.439719626168224,2.425739875389408
12180,00:06:46.406,1.6923156801661474,0.9757009345794393,2.0554906542056073,2.045755451713396
12181,00:06:46.440,1.3971573208722743,1.0128115264797508,1.593613707165109,1.5850467289719625
12182,00:06:46.473,1.847871235721703,1.185669781931464,2.149065420560748,2.208878504672897
12183,00:06:46.507,1.7982736240913813,1.0363707165109035,2.1718068535825545,2.1866433021806855
12184,00:06:46.540,0.006762720664589823,0.007866043613707165,0.00455607476635514,0.007866043613707165
12185,00:06:46.573,1.6002725856697821,0.8902647975077882,1.958138629283489,1.9524143302180685
12186,00:06:46.607,1.52297507788162,0.8044392523364486,1.9213395638629283,1.8431464174454828
12187,00:06:46.640,1.8126817237798545,1.1761292834890966,2.1322429906542055,2.1296728971962615
12188,00:06:46.673,1.9447170301142265,0.8963006230529595,2.486915887850467,2.4509345794392523
12189,00:06:46.707,2.0951973001038424,1.0154595015576324,2.674454828660436,2.595677570093458
12190,00:06:46.740,0.013343717549325026,0.014719626168224299,0.010358255451713396,0.014953271028037384
12191,00:06:46.773,2.027738836967809,1.0382398753894082,2.514563862928349,2.5304127725856698
12192,00:06:46.807,1.7584371754932502,1.0641744548286605,2.093107476635514,2.1180295950155763
12193,00:06:46.840,1.662227414330218,1.0661214953271028,1.8675623052959502,2.0529984423676013
12194,00:06:46.874,1.7593587746625132,1.1560358255451713,2.01351246105919,2.1085280373831776
12195,00:06:46.907,1.9179776739356178,1.25101246105919,2.152531152647975,2.3503894080996885
12196,00:06:46.940,0.02898494288681205,0.05545171339563863,0.015537383177570094,0.015965732087227413
12197,00:06:46.974,1.873572170301142,1.2304906542056075,2.175,2.215225856697819
12198,00:06:47.007,2.050765835929387,1.5565031152647975,2.2508566978193145,2.3449376947040497
12199,00:06:47.040,2.2450674974039457,1.8185747663551401,2.364953271028037,2.5516744548286603
12200,00:06:47.074,1.921183800623053,1.3003115264797507,2.1718457943925236,2.2913940809968847
12201,00:06:47.107,2.1073857736240913,1.5257009345794392,2.31047507788162,2.485981308411215
12202,00:06:47.140,0.030763239875389408,0.037461059190031155,0.02379283489096573,0.031035825545171338
12203,00:06:47.174,1.6919522326064385,0.8702102803738317,2.0675233644859814,2.1381230529595014
12204,00:06:47.207,1.8416407061266875,1.3075934579439252,2.048753894080997,2.1685747663551402
12205,00:06:47.241,1.584994807892004,1.1137071651090342,1.7315420560747663,1.9097352024922118
12206,00:06:47.274,9.703712357217029,3.8144470404984423,11.727609034267912,13.569080996884734
12207,00:06:47.307,1.9830088265835932,0.8216510903426791,2.471651090342679,2.6557242990654206
12208,00:06:47.341,0.023299584631360334,0.017990654205607477,0.020794392523364486,0.031113707165109035
12209,00:06:47.374,1.9155503634475597,1.0011682242990654,2.2764408099688476,2.4690420560747666
12210,00:06:47.407,1.3022066458982346,0.7580996884735203,1.5628504672897197,1.5856697819314642
12211,00:06:47.441,1.1225856697819314,0.8311526479750779,1.190848909657321,1.3457554517133956
12212,00:06:47.474,1.1653946002076843,0.9116043613707165,1.2505451713395639,1.3340342679127726
12213,00:06:47.508,1.271015057113188,0.9466121495327103,1.3942757009345794,1.4721573208722742
12214,00:06:47.541,0.017250778816199377,0.014875389408099689,0.014485981308411215,0.022390965732087226
12215,00:06:47.574,1.8910306334371754,1.391082554517134,2.0527258566978195,2.229283489096573
12216,00:06:47.608,1.9775960539979234,1.3031152647975077,2.20136292834891,2.428309968847352
12217,00:06:47.641,1.4862928348909656,1.3431464174454828,1.5046728971962617,1.6110591900311526
12218,00:06:47.674,1.6963006230529594,1.3797507788161993,1.7859034267912772,1.923247663551402
12219,00:06:47.708,2.57331256490135,2.122936137071651,2.6019859813084114,2.9950155763239876
12220,00:06:47.741,0.032242990654205606,0.044937694704049846,0.022819314641744547,0.02897196261682243
12221,00:06:47.774,2.3177699896157837,1.2292056074766355,2.702492211838006,3.0216121495327104
12222,00:06:47.808,1.7126298026998963,0.9396028037383177,2.0616433021806855,2.136643302180685
12223,00:06:47.841,1.9460929387331258,1.1475856697819315,2.2888239875389407,2.4018691588785046
12224,00:06:47.875,2.242211838006231,1.2399922118380062,2.605568535825545,2.88107476635514
12225,00:06:47.908,2.0787902388369677,1.0021028037383177,2.4967289719626167,2.737538940809969
12226,00:06:47.941,0.017588265835929387,0.03107476635514019,0.010358255451713396,0.01133177570093458
12227,00:06:47.975,1.2038291796469367,0.6526479750778816,1.47702492211838,1.4818146417445484
12228,00:06:48.008,1.6569833852544134,0.7457943925233644,2.029517133956386,2.195638629283489
12229,00:06:48.041,1.8607476635514022,0.7985202492211838,2.297040498442368,2.4866822429906543
12230,00:06:48.075,1.937123572170301,1.0646028037383177,2.288590342679128,2.458177570093458
12231,00:06:48.108,1.647702492211838,1.1580996884735202,1.8850856697819314,1.8999221183800623
12232,00:06:48.141,0.012694704049844236,0.009813084112149532,0.012538940809968847,0.01573208722741433
12233,00:06:48.175,1.2910695742471443,0.6978193146417445,1.5948208722741433,1.5805685358255452
12234,00:06:48.208,1.2321391484942887,0.7124221183800623,1.4880841121495327,1.495911214953271
12235,00:06:48.242,0.9347871235721703,0.4243380062305296,1.1815809968847353,1.1984423676012461
12236,00:06:48.275,0.8558670820353064,0.43664330218068537,1.0457165109034268,1.0852414330218068
12237,00:06:48.308,0.7715342679127727,0.5126168224299066,0.8641355140186916,0.9378504672897197
12238,00:06:48.342,0.03435877466251298,0.04419781931464174,0.02192367601246106,0.03695482866043614
12239,00:06:48.375,0.5855399792315681,0.5027258566978193,0.6059968847352025,0.6478971962616823
12240,00:06:48.408,0.40680166147455865,0.2028816199376947,0.4848520249221184,0.5326713395638629
12241,00:06:48.442,0.39231568016614743,0.20031152647975078,0.4800233644859813,0.49661214953271027
12242,00:06:48.475,0.36140965732087227,0.22091121495327104,0.41047507788161997,0.45284267912772586
12243,00:06:48.509,0.3898364485981309,0.22936137071651092,0.4417834890965732,0.4983644859813084
12244,00:06:48.542,0.03631879543094496,0.08411214953271028,0.007398753894080997,0.017445482866043614
12245,00:06:48.575,0.35870976116303216,0.16553738317757008,0.4419392523364486,0.4686526479750779
12246,00:06:48.609,0.3430425752855659,0.1712227414330218,0.42924454828660435,0.42866043613707167
12247,00:06:48.642,0.4166017653167186,0.20969626168224298,0.510202492211838,0.5299065420560748
12248,00:06:48.675,0.37775181723779855,0.2176791277258567,0.4525700934579439,0.463006230529595
12249,00:06:48.709,0.48190550363447554,0.2043613707165109,0.613239875389408,0.6281152647975078
12250,00:06:48.742,0.013421599169262721,0.0075155763239875386,0.015381619937694704,0.01736760124610592
12251,00:06:48.775,0.5023494288681204,0.1820093457943925,0.6510903426791277,0.6739485981308411
12252,00:06:48.809,0.5817107995846315,0.49450934579439254,0.6096183800623053,0.6410046728971963
12253,00:06:48.842,0.5682632398753894,0.4660436137071651,0.6080607476635514,0.6306853582554517
12254,00:06:48.876,0.5270119418483904,0.3552570093457944,0.5989485981308411,0.6268302180685358
12255,00:06:48.909,0.4627336448598131,0.31709501557632397,0.5422897196261682,0.528816199376947
12256,00:06:48.942,0.020755451713395642,0.039797507788162,0.01074766355140187,0.011721183800623054
12257,00:06:48.976,0.4390316718587746,0.2960669781931464,0.506386292834891,0.5146417445482866
12258,00:06:49.009,0.6248701973001038,0.3682632398753894,0.7439252336448599,0.7624221183800624
12259,00:06:49.042,0.8228582554517135,0.38703271028037384,1.0054906542056075,1.076051401869159
12260,00:06:49.076,1.0995327102803738,0.5120327102803738,1.3764018691588784,1.410163551401869
12261,00:06:49.109,1.3961188992731046,0.550739875389408,1.7651869158878504,1.872429906542056
12262,00:06:49.142,0.009981827622014538,0.017718068535825544,0.00529595015576324,0.006931464174454829
12263,00:06:49.176,1.4780503634475597,0.6174065420560748,1.8969626168224298,1.9197819314641744
12264,00:06:49.209,1.3409008307372794,0.5363317757009346,1.726246105919003,1.7601246105919004
12265,00:06:49.243,1.2177180685358255,0.5730919003115265,1.4964563862928348,1.5836059190031153
12266,00:06:49.276,0.8357476635514018,0.3577102803738318,1.055334890965732,1.0941978193146418
12267,00:06:49.309,0.6940160955347872,0.4124221183800623,0.8158878504672897,0.8537383177570094
12268,00:06:49.343,0.029932502596054,0.0463785046728972,0.02059968847352025,0.022819314641744547
12269,00:06:49.376,1.2490784008307372,0.3837616822429907,1.6447429906542057,1.7187305295950155
12270,00:06:49.409,1.4518561786085151,0.5242211838006231,1.8815420560747664,1.9498052959501557
12271,00:06:49.443,1.4570612668743512,0.4628504672897196,1.9491433021806854,1.959190031152648
12272,00:06:49.476,1.228608515057113,0.46557632398753895,1.6007009345794392,1.6195482866043613
12273,00:06:49.510,0.9336318795430945,0.5427959501557632,1.108683800623053,1.1494158878504672
12274,00:06:49.543,0.04997403946002077,0.1014018691588785,0.02293613707165109,0.02558411214953271
